snapshot_date,provider_id,provider_name,raw_model_name,canonical_model,model_family,tier,channel_type,unit,price_usd,source_url,captured_at,confidence,method,notes
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-5.3-codex,,,,aggregator,per_1m_input_tokens,1.75,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624212+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-5.3-codex,,,,aggregator,per_1m_output_tokens,14.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624217+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-5.3-codex,,,,aggregator,per_1m_input_cache_read_tokens,0.175,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624221+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,deepseek-ai/deepseek-v4-flash,,,,aggregator,per_1m_input_tokens,0.14,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624227+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,deepseek-ai/deepseek-v4-flash,,,,aggregator,per_1m_output_tokens,0.28,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624232+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,deepseek-ai/deepseek-v4-flash,,,,aggregator,per_1m_input_cache_read_tokens,0.028,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624237+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,minimaxai/minimax-m2.7,,,,aggregator,per_1m_input_tokens,0.3,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624243+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,minimaxai/minimax-m2.7,,,,aggregator,per_1m_output_tokens,1.2,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624248+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,minimaxai/minimax-m2.7,,,,aggregator,per_1m_input_cache_read_tokens,0.06,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624254+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-5.4,gpt-5.4,openai,2.0,aggregator,per_1m_input_tokens,2.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624260+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-5.4,gpt-5.4,openai,2.0,aggregator,per_1m_output_tokens,15.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624264+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-5.4,gpt-5.4,openai,2.0,aggregator,per_1m_input_cache_read_tokens,0.25,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624269+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,zai-org/glm-5-turbo,,,,aggregator,per_1m_input_tokens,1.2,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624275+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,zai-org/glm-5-turbo,,,,aggregator,per_1m_output_tokens,4.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624280+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,zai-org/glm-5-turbo,,,,aggregator,per_1m_input_cache_read_tokens,0.24,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624284+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,google/gemini-3.1-flash-image-preview,,,,aggregator,per_1m_input_tokens,0.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624293+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,google/gemini-3.1-flash-image-preview,,,,aggregator,per_1m_output_tokens,3.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624297+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,google/gemini-3.1-flash-image-preview,,,,aggregator,per_1m_input_cache_read_tokens,0.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624302+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3-vl-8b-instruct,,,,aggregator,per_1m_input_tokens,0.08,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624308+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3-vl-8b-instruct,,,,aggregator,per_1m_output_tokens,0.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624313+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3-vl-8b-instruct,,,,aggregator,per_1m_input_cache_read_tokens,0.08,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624320+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3-vl-30b-a3b-thinking,,,,aggregator,per_1m_input_tokens,0.15,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624326+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3-vl-30b-a3b-thinking,,,,aggregator,per_1m_output_tokens,1.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624330+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3-vl-30b-a3b-thinking,,,,aggregator,per_1m_input_cache_read_tokens,0.15,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624335+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3-vl-30b-a3b-instruct,,,,aggregator,per_1m_input_tokens,0.15,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624341+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3-vl-30b-a3b-instruct,,,,aggregator,per_1m_output_tokens,0.6,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624346+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3-vl-30b-a3b-instruct,,,,aggregator,per_1m_input_cache_read_tokens,0.15,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624350+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,kwaipilot/kat-coder-pro-v2,,,,aggregator,per_1m_input_tokens,0.3,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624356+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,kwaipilot/kat-coder-pro-v2,,,,aggregator,per_1m_output_tokens,1.2,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624361+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,kwaipilot/kat-coder-pro-v2,,,,aggregator,per_1m_input_cache_read_tokens,0.06,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624365+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,zai-org/glm-5.1,,,,aggregator,per_1m_input_tokens,1.26,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624371+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,zai-org/glm-5.1,,,,aggregator,per_1m_output_tokens,3.9600000000000004,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624376+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,zai-org/glm-5.1,,,,aggregator,per_1m_input_cache_read_tokens,0.234,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624383+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3.6-plus,,,,aggregator,per_1m_input_tokens,0.325,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624389+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3.6-plus,,,,aggregator,per_1m_output_tokens,1.95,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624394+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3.6-plus,,,,aggregator,per_1m_input_cache_read_tokens,0.0325,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624398+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,zai-org/glm-5v-turbo,,,,aggregator,per_1m_input_tokens,1.2,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624404+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,zai-org/glm-5v-turbo,,,,aggregator,per_1m_output_tokens,4.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624409+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,zai-org/glm-5v-turbo,,,,aggregator,per_1m_input_cache_read_tokens,0.24,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624413+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.7,,,,aggregator,per_1m_input_tokens,5.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624421+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.7,,,,aggregator,per_1m_output_tokens,25.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624426+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.7,,,,aggregator,per_1m_input_cache_read_tokens,0.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624431+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,moonshotai/kimi-k2.6,,,,aggregator,per_1m_input_tokens,0.95,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624437+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,moonshotai/kimi-k2.6,,,,aggregator,per_1m_output_tokens,4.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624445+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,moonshotai/kimi-k2.6,,,,aggregator,per_1m_input_cache_read_tokens,0.16,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624450+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3.6-35b-a3b,,,,aggregator,per_1m_input_tokens,0.16119999999999998,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624456+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3.6-35b-a3b,,,,aggregator,per_1m_output_tokens,0.9652499999999999,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624461+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,qwen/qwen3.6-35b-a3b,,,,aggregator,per_1m_input_cache_read_tokens,0.16119999999999998,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624465+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,deepseek-ai/deepseek-v4-pro,,,,aggregator,per_1m_input_tokens,1.68,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624473+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,deepseek-ai/deepseek-v4-pro,,,,aggregator,per_1m_output_tokens,3.38,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624478+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,deepseek-ai/deepseek-v4-pro,,,,aggregator,per_1m_input_cache_read_tokens,0.13,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624483+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-image-2,,,,aggregator,per_1m_input_tokens,5.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624489+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-image-2,,,,aggregator,per_1m_input_cache_read_tokens,1.25,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624494+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,google/gemini-3.5-flash,gemini-3-flash,gemini,2.0,aggregator,per_1m_input_tokens,1.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624500+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,google/gemini-3.5-flash,gemini-3-flash,gemini,2.0,aggregator,per_1m_output_tokens,9.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624505+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,google/gemini-3.5-flash,gemini-3-flash,gemini,2.0,aggregator,per_1m_input_cache_read_tokens,0.15,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624509+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,google/gemini-3.1-flash-lite,,,,aggregator,per_1m_input_tokens,0.25,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624515+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,google/gemini-3.1-flash-lite,,,,aggregator,per_1m_output_tokens,1.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624520+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,google/gemini-3.1-flash-lite,,,,aggregator,per_1m_input_cache_read_tokens,0.024999999999999998,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624525+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.8,claude-opus-4.8,claude,3.0,aggregator,per_1m_input_tokens,5.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624531+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.8,claude-opus-4.8,claude,3.0,aggregator,per_1m_output_tokens,25.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624538+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.8,claude-opus-4.8,claude,3.0,aggregator,per_1m_input_cache_read_tokens,0.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624543+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-sonnet-4-20250514-coding,,,,aggregator,per_1m_input_tokens,3.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624551+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-sonnet-4-20250514-coding,,,,aggregator,per_1m_output_tokens,15.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624556+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-sonnet-4-20250514-coding,,,,aggregator,per_1m_input_cache_read_tokens,0.3,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624561+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-haiku-4.5-20251001-coding,,,,aggregator,per_1m_input_tokens,1.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624566+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-haiku-4.5-20251001-coding,,,,aggregator,per_1m_output_tokens,5.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624571+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-haiku-4.5-20251001-coding,,,,aggregator,per_1m_input_cache_read_tokens,0.09999999999999999,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624576+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-sonnet-4.5-20250929-coding,,,,aggregator,per_1m_input_tokens,3.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624582+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-sonnet-4.5-20250929-coding,,,,aggregator,per_1m_output_tokens,15.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624586+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-sonnet-4.5-20250929-coding,,,,aggregator,per_1m_input_cache_read_tokens,0.3,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624593+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.1-20250805-coding,,,,aggregator,per_1m_input_tokens,15.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624599+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.1-20250805-coding,,,,aggregator,per_1m_output_tokens,75.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624603+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.1-20250805-coding,,,,aggregator,per_1m_input_cache_read_tokens,1.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624608+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4-20250514-coding,,,,aggregator,per_1m_input_tokens,15.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624614+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4-20250514-coding,,,,aggregator,per_1m_output_tokens,75.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624619+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4-20250514-coding,,,,aggregator,per_1m_input_cache_read_tokens,1.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624623+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.5-20251101-coding,,,,aggregator,per_1m_input_tokens,5.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624629+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.5-20251101-coding,,,,aggregator,per_1m_output_tokens,25.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624634+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.5-20251101-coding,,,,aggregator,per_1m_input_cache_read_tokens,0.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624639+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.6-coding,,,,aggregator,per_1m_input_tokens,5.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624644+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.6-coding,,,,aggregator,per_1m_output_tokens,25.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624649+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.6-coding,,,,aggregator,per_1m_input_cache_read_tokens,0.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624654+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-sonnet-4.6-coding,claude-sonnet-4.6,claude,2.0,aggregator,per_1m_input_tokens,3.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624660+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-sonnet-4.6-coding,claude-sonnet-4.6,claude,2.0,aggregator,per_1m_output_tokens,15.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624664+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-sonnet-4.6-coding,claude-sonnet-4.6,claude,2.0,aggregator,per_1m_input_cache_read_tokens,0.3,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624669+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.7-coding,,,,aggregator,per_1m_input_tokens,5.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624675+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.7-coding,,,,aggregator,per_1m_output_tokens,25.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624682+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.7-coding,,,,aggregator,per_1m_input_cache_read_tokens,0.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624686+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.8-coding,,,,aggregator,per_1m_input_tokens,5.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624692+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.8-coding,,,,aggregator,per_1m_output_tokens,25.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624699+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,anthropic/claude-opus-4.8-coding,,,,aggregator,per_1m_input_cache_read_tokens,0.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624703+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,xai/grok-4.3,grok-4.3,grok,3.0,aggregator,per_1m_input_tokens,1.25,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624710+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,xai/grok-4.3,grok-4.3,grok,3.0,aggregator,per_1m_output_tokens,2.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624715+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,xai/grok-4.3,grok-4.3,grok,3.0,aggregator,per_1m_input_cache_read_tokens,0.19999999999999998,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624719+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-5.5,,,,aggregator,per_1m_input_tokens,5.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624725+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-5.5,,,,aggregator,per_1m_output_tokens,30.0,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624730+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,openai/gpt-5.5,,,,aggregator,per_1m_input_cache_read_tokens,0.5,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624734+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,minimaxai/minimax-m3,,,,aggregator,per_1m_input_tokens,0.3,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624741+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,minimaxai/minimax-m3,,,,aggregator,per_1m_output_tokens,1.2,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624746+00:00,high,json-api,
2026-06-07,atlascloud,Atlas Cloud,minimaxai/minimax-m3,,,,aggregator,per_1m_input_cache_read_tokens,0.06,https://www.atlascloud.ai/models,2026-06-07T06:46:33.624752+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,nvidia/nemotron-3-ultra-550b-a55b,,,,aggregator,per_1m_input_tokens,0.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784244+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,nvidia/nemotron-3-ultra-550b-a55b,,,,aggregator,per_1m_output_tokens,2.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784267+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3.7-plus,,,,aggregator,per_1m_input_tokens,0.39999999999999997,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784278+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3.7-plus,,,,aggregator,per_1m_output_tokens,1.5999999999999999,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784283+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,minimax/minimax-m3,,,,aggregator,per_1m_input_tokens,0.3,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784289+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,minimax/minimax-m3,,,,aggregator,per_1m_output_tokens,1.2,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784296+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,stepfun/step-3.7-flash,,,,aggregator,per_1m_input_tokens,0.19999999999999998,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784300+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,stepfun/step-3.7-flash,,,,aggregator,per_1m_output_tokens,1.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784305+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-opus-4.8-fast,,,,aggregator,per_1m_input_tokens,10.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784310+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-opus-4.8-fast,,,,aggregator,per_1m_output_tokens,50.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784314+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-opus-4.8,claude-opus-4.8,claude,3.0,aggregator,per_1m_input_tokens,5.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784319+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-opus-4.8,claude-opus-4.8,claude,3.0,aggregator,per_1m_output_tokens,25.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784323+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3.7-max,,,,aggregator,per_1m_input_tokens,1.25,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784328+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3.7-max,,,,aggregator,per_1m_output_tokens,3.75,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784332+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,x-ai/grok-build-0.1,,,,aggregator,per_1m_input_tokens,1.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784336+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,x-ai/grok-build-0.1,,,,aggregator,per_1m_output_tokens,2.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784341+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3.5-flash,gemini-3-flash,gemini,2.0,aggregator,per_1m_input_tokens,1.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784345+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3.5-flash,gemini-3-flash,gemini,2.0,aggregator,per_1m_output_tokens,9.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784350+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3.5-flash,gemini-3-flash,gemini,2.0,aggregator,per_image,1.5e-06,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784354+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-opus-4.7-fast,,,,aggregator,per_1m_input_tokens,30.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784359+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-opus-4.7-fast,,,,aggregator,per_1m_output_tokens,150.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784364+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,perceptron/perceptron-mk1,,,,aggregator,per_1m_input_tokens,0.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784369+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,perceptron/perceptron-mk1,,,,aggregator,per_1m_output_tokens,1.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784374+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,inclusionai/ring-2.6-1t,,,,aggregator,per_1m_input_tokens,0.075,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784378+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,inclusionai/ring-2.6-1t,,,,aggregator,per_1m_output_tokens,0.625,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784382+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3.1-flash-lite,,,,aggregator,per_1m_input_tokens,0.25,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784387+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3.1-flash-lite,,,,aggregator,per_1m_output_tokens,1.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784391+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3.1-flash-lite,,,,aggregator,per_image,2.5e-07,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784396+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-chat-latest,,,,aggregator,per_1m_input_tokens,5.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784401+00:00,high,json-api,
